Ticker,Date,Close,Resistance,Resistance_Distance_%,Close_Position,Daily_Range_%,Range_Ratio,Volume_Ratio,Volume_Surge_10,Momentum_5d_%,Momentum_10d_%,Momentum_20d_%,MA_Ratio,Distance_MA10_%,Distance_MA30_%,ATR_Pct,Volatility_10d,Price_Range_10d_%,RSI_14,Breakout_Pct,Label,Days_Above_5d,Avg_Close_5d,Return_5d_%,Return_30d_%,Max_Gain_30d_%,Max_Drawdown_30d_%,Pct_Days_Above_30d,Continued_Up_30d
AMD,2021-08-02,108.63,106.97,1.55,0.738,5.98,1.33,2.29,1.68,18.31,25.47,14.71,1.037,16.01,20.26,3.81,0.0259,20.92,81.29,1.55,breakout,5,112.274,-0.97,-2.67,9.33,-4.78,66.7,False
AMD,2021-11-03,130.53,128.46,1.61,0.982,2.92,0.82,1.31,1.14,6.75,12.15,25.95,1.093,7.22,17.17,3.16,0.0167,9.99,88.4,1.61,breakout,5,142.558,7.16,6.21,24.04,2.51,100.0,True
AMD,2021-11-04,137.5,130.6,5.28,0.818,5.99,1.65,1.83,1.55,13.49,15.23,29.17,1.097,11.65,22.47,3.35,0.0168,10.43,90.96,5.28,breakout,5,144.26,6.19,0.18,17.75,-2.69,100.0,True
AMD,2021-11-08,150.16,141.22,6.33,0.784,10.59,2.54,2.86,2.27,19.91,22.72,43.45,1.107,18.59,31.33,3.82,0.0222,15.38,90.71,6.33,breakout,4,145.836,-2.44,-3.94,7.82,-10.9,70.0,False
AMD,2022-08-04,103.91,100.92,2.96,0.907,7.05,1.64,1.43,1.42,13.35,14.07,31.03,1.095,12.69,23.36,4.33,0.0276,15.6,80.91,2.96,fakeout,1,99.018,-5.57,-26.37,-1.54,-26.37,6.7,False
AMD,2022-11-11,72.37,70.29,2.96,0.811,6.95,1.28,1.21,1.29,16.37,16.71,29.37,1.015,17.11,18.9,5.34,0.0559,14.88,70.09,2.96,breakout,5,74.014,1.66,-12.57,7.27,-12.57,60.0,False
AMD,2023-01-23,76.53,75.21,1.76,0.988,6.6,1.7,1.61,1.63,7.79,19.65,13.08,1.028,10.91,13.97,4.14,0.0257,16.63,72.9,1.76,fakeout,1,74.524,-5.33,7.29,15.39,-5.33,83.3,True
AMD,2023-02-01,84.64,77.08,9.81,0.889,8.98,2.31,2.93,2.74,12.99,20.01,32.21,1.071,15.53,23.75,4.37,0.0405,11.59,73.68,9.81,breakout,5,85.736,0.06,14.13,14.13,-9.49,93.3,True
AMD,2023-02-02,88.31,85.48,3.31,0.89,6.5,1.45,1.78,1.46,17.5,30.42,36.58,1.082,18.26,27.92,4.29,0.0547,20.62,75.14,3.31,fakeout,2,84.716,-5.78,10.79,10.79,-13.25,23.3,True
AMD,2023-03-16,96.6,90.42,6.83,0.988,7.94,1.72,1.86,1.71,14.96,20.09,13.41,1.014,15.49,17.13,4.09,0.0265,14.25,84.39,6.83,breakout,5,97.688,3.81,-7.48,3.81,-13.25,66.7,False
AMD,2023-05-18,107.93,104.14,3.64,0.959,3.86,0.73,1.22,0.94,11.15,24.62,19.78,1.045,12.6,17.62,4.58,0.0258,21.34,73.91,3.64,breakout,5,110.112,11.51,7.31,19.7,-1.95,100.0,True
AMD,2023-05-25,120.35,110.99,8.43,0.93,4.06,1.05,1.7,1.61,11.51,23.94,37.64,1.098,16.49,27.85,4.0,0.0218,14.57,89.72,8.43,breakout,5,121.568,-2.07,-7.5,7.35,-10.67,83.3,False
AMD,2023-05-26,127.03,120.69,5.25,0.939,5.15,1.29,1.4,1.28,20.04,33.35,42.14,1.111,20.25,33.61,3.82,0.038,21.44,90.1,5.25,fakeout,1,119.748,-7.16,-9.8,1.7,-15.37,26.7,False
AMD,2023-11-10,118.59,115.81,2.4,0.804,4.78,1.28,1.33,1.15,5.65,22.98,12.85,1.024,10.68,13.32,3.64,0.0314,18.33,75.31,2.4,breakout,5,119.024,1.71,20.93,20.93,-1.52,100.0,True
AMD,2023-12-07,128.37,125.73,2.1,0.966,7.1,2.69,2.26,2.97,5.95,4.78,13.01,1.059,6.12,12.43,3.1,0.0157,7.29,64.48,2.1,breakout,5,135.426,7.5,31.2,35.72,0.43,100.0,True
AMD,2023-12-11,134.41,131.0,2.6,0.907,5.05,1.61,1.77,1.86,13.36,9.59,13.34,1.05,9.98,15.44,3.3,0.0348,10.88,69.04,2.6,breakout,5,138.37,3.34,34.16,34.16,0.68,100.0,True
AMD,2023-12-12,137.61,135.04,1.9,0.715,5.81,1.67,1.94,1.87,16.24,12.79,17.83,1.048,11.53,16.92,3.45,0.0367,13.57,76.62,1.9,breakout,5,138.878,1.85,28.81,31.04,-1.66,100.0,True
AMD,2024-01-16,158.74,151.05,5.09,0.899,6.14,1.79,1.79,1.8,8.59,7.69,15.03,1.048,10.66,15.93,3.61,0.0301,10.9,68.61,5.09,breakout,5,166.734,6.1,11.21,14.56,0.9,100.0,True
AMD,2024-02-29,192.53,184.92,4.12,0.964,6.85,1.81,1.29,1.84,5.87,7.74,14.81,1.012,10.13,11.46,4.38,0.0432,11.44,66.92,4.12,breakout,5,207.028,9.79,-15.19,9.79,-15.19,40.0,False
AMD,2024-03-01,202.64,193.0,4.99,0.989,3.6,0.87,1.27,1.67,14.8,14.64,18.86,1.014,15.0,16.59,4.29,0.0502,15.39,69.98,4.99,breakout,5,207.978,2.34,-20.88,4.31,-20.88,26.7,False
AMD,2025-05-13,112.46,110.67,1.62,0.838,3.67,1.06,1.24,1.3,14.03,17.07,19.01,1.056,12.34,18.58,3.75,0.0192,16.72,88.6,1.62,breakout,5,115.626,0.93,27.76,27.76,-1.91,96.7,True
AMD,2025-06-16,126.39,124.47,1.54,0.831,8.2,2.61,2.41,2.68,3.83,10.26,7.87,1.054,6.82,12.55,3.57,0.0255,10.65,64.87,1.54,breakout,5,130.028,9.53,42.03,42.03,0.32,100.0,True
AMD,2025-06-24,138.43,133.25,3.89,0.939,4.23,1.1,1.72,1.32,9.53,13.72,25.49,1.06,11.74,18.41,3.81,0.0338,13.14,75.34,3.89,breakout,5,141.78,-1.68,17.84,29.68,-2.62,100.0,True
AMD,2025-07-28,173.66,167.18,3.88,0.828,3.47,1.08,1.24,1.29,10.61,18.75,20.76,1.107,10.03,21.83,3.49,0.0252,14.56,87.65,3.88,breakout,5,176.348,1.8,-10.27,6.2,-12.97,53.3,False
AMD,2025-10-08,235.56,226.71,3.9,0.988,10.69,2.54,3.04,2.36,43.63,46.42,47.65,1.048,37.08,43.68,4.87,0.0755,30.54,91.98,3.9,fakeout,2,224.18,1.29,-5.1,12.21,-8.77,86.7,False
AMD,2026-01-21,249.8,239.5,4.3,0.819,6.85,1.73,2.01,1.61,13.05,16.54,17.04,1.009,14.79,15.84,4.34,0.0282,15.89,72.26,4.3,breakout,5,253.898,1.18,-20.16,3.96,-23.56,26.7,False
AMD,2026-04-16,278.26,258.18,7.78,0.939,6.41,1.73,1.97,2.1,17.59,32.37,39.51,1.103,18.77,31.02,3.77,0.0142,20.69,91.41,7.78,breakout,5,289.324,9.73,85.47,86.19,-1.19,100.0,True
AMD,2026-04-22,303.46,287.61,5.51,0.956,5.97,1.64,1.45,1.42,17.57,30.9,47.76,1.161,17.18,36.07,3.78,0.0259,19.94,96.56,5.51,breakout,5,329.618,11.09,72.41,78.78,0.62,100.0,True
AMD,2026-04-24,347.81,310.22,12.12,0.719,5.3,1.32,2.32,2.16,24.94,41.94,70.69,1.188,27.41,51.41,3.95,0.0291,20.49,97.44,12.12,breakout,5,341.996,3.66,40.98,55.98,-7.07,100.0,True
AMD,2026-05-08,455.19,430.6,5.71,0.971,8.35,1.49,1.37,1.09,26.25,30.87,85.76,1.271,26.99,61.46,5.91,0.0792,26.49,80.73,5.71,breakout,4,445.276,-6.83,14.21,21.19,-9.04,90.0,True
INTC,2000-03-17,36.8995,35.6921,3.38,0.979,4.62,1.11,1.3,1.33,8.06,8.91,18.07,1.057,9.04,15.28,3.77,0.0245,10.49,75.09,3.38,breakout,5,39.73,7.07,-2.12,10.92,-14.92,66.7,False
INTC,2001-08-02,18.2857,17.6536,3.58,0.867,2.8,0.78,1.67,1.76,7.82,7.18,7.61,1.014,8.56,10.1,4.14,0.0224,8.69,59.9,3.58,fakeout,1,17.3045,-7.6,-35.59,-1.28,-35.59,3.3,False
INTC,2001-11-13,17.1363,16.7656,2.21,0.991,3.69,0.72,1.26,1.26,6.37,27.75,20.48,1.084,12.06,21.43,4.82,0.0277,20.56,71.8,2.21,breakout,5,17.5264,-0.33,8.72,15.17,-0.33,100.0,True
INTC,2001-11-14,17.8605,17.142,4.19,0.84,5.4,1.08,1.44,1.41,10.71,28.35,27.57,1.095,14.02,24.79,4.58,0.0261,21.19,73.44,4.19,breakout,4,17.4682,-1.63,2.94,10.5,-4.37,96.7,True
INTC,2001-12-05,19.7367,18.8129,4.91,0.867,5.23,1.44,1.46,1.55,8.97,15.56,22.51,1.1,8.96,19.88,3.55,0.0217,10.14,68.1,4.91,breakout,4,19.1174,-1.53,-3.26,3.41,-9.13,70.0,False
INTC,2002-01-03,20.2556,19.8735,1.92,0.955,6.25,2.14,2.05,2.7,10.0,5.06,8.09,0.999,9.32,9.23,3.35,0.0241,8.22,56.17,1.92,breakout,4,20.1473,-2.45,-9.04,0.76,-10.75,16.7,False
INTC,2003-03-17,10.349,9.9937,3.56,0.903,6.87,2.13,1.4,1.24,13.58,8.4,11.83,1.02,9.21,11.35,3.62,0.0324,10.24,60.74,3.56,breakout,5,10.4567,-1.33,4.76,7.86,-9.86,63.3,True
INTC,2003-03-21,10.8418,10.6641,1.67,0.824,2.7,0.73,1.27,1.07,10.19,18.18,12.69,1.033,10.64,14.31,3.48,0.0329,15.96,70.55,1.67,fakeout,0,10.1484,-8.99,0.63,2.96,-13.95,30.0,True
INTC,2003-05-12,11.467,11.2891,1.58,0.933,3.0,1.04,1.2,1.22,5.1,6.73,19.54,1.051,5.36,10.72,3.13,0.0223,7.6,58.76,1.58,fakeout,2,11.2042,-6.6,2.3,10.76,-6.65,76.7,True
INTC,2003-05-29,11.9488,11.5358,3.58,0.882,5.71,2.1,2.03,2.07,10.56,5.95,13.33,1.013,8.25,9.61,2.86,0.0249,7.68,67.75,3.58,breakout,5,12.106,4.85,12.05,12.72,-3.79,96.7,True
INTC,2003-06-04,12.2643,12.1381,1.04,0.815,3.04,0.95,1.28,1.17,8.31,14.58,9.47,1.021,8.13,10.44,3.02,0.0257,12.39,65.58,1.04,breakout,5,12.5202,2.39,16.6,18.38,-6.27,73.3,True
INTC,2003-06-05,12.5282,12.3331,1.58,0.904,5.27,1.59,1.41,1.26,4.85,15.92,13.75,1.031,8.95,12.36,3.17,0.0253,13.42,66.31,1.58,breakout,5,12.5546,1.37,12.91,15.89,-8.24,63.3,True
INTC,2003-07-16,14.5187,14.2089,2.18,0.721,2.69,0.8,1.98,1.93,7.79,18.22,18.0,1.051,10.4,16.09,3.55,0.0249,16.83,85.09,2.18,fakeout,2,14.0976,-1.98,10.8,10.8,-6.76,56.7,True
INTC,2004-11-12,13.6933,13.5314,1.2,0.92,3.71,2.09,1.31,1.41,1.41,6.61,15.15,1.054,3.7,9.35,2.13,0.0097,5.48,85.16,1.2,breakout,5,13.9754,1.98,-1.73,4.69,-5.53,43.3,False
INTC,2005-02-11,14.0204,13.7511,1.96,0.853,4.8,2.69,1.39,1.48,5.09,9.06,6.29,1.006,5.97,6.57,1.92,0.0117,6.57,83.64,1.96,breakout,4,13.9879,-0.62,-4.22,3.89,-4.76,60.0,False
INTC,2005-11-10,14.7838,14.5697,1.47,0.8,1.58,0.76,1.51,1.54,5.65,10.89,9.17,1.003,6.49,6.84,2.04,0.0199,9.54,74.1,1.47,breakout,5,14.7135,-0.52,2.89,8.68,-1.31,100.0,True
INTC,2005-11-22,15.3227,14.9361,2.59,0.917,4.59,2.98,1.59,1.98,4.31,6.56,13.59,1.048,4.33,9.39,1.87,0.0091,4.93,84.92,2.59,breakout,5,15.6706,1.99,0.57,4.85,-4.59,86.7,True
INTC,2006-08-29,11.7077,11.5709,1.18,0.959,2.49,1.31,1.25,1.23,7.31,8.55,12.08,1.037,6.09,10.03,2.13,0.0129,7.67,80.98,1.18,breakout,4,11.7304,-1.88,6.15,6.15,-3.1,73.3,True
INTC,2007-01-11,13.1037,12.9244,1.39,0.873,4.65,2.3,1.95,1.85,3.54,8.78,5.89,0.997,5.69,5.39,2.19,0.0148,7.25,70.45,1.39,fakeout,2,12.7857,-5.02,-4.37,1.73,-6.34,10.0,False
INTC,2007-04-17,12.6089,12.4646,1.16,0.941,1.62,1.02,1.71,1.58,1.45,9.67,9.79,1.03,4.74,7.83,1.6,0.0123,8.15,84.04,1.16,breakout,5,13.1221,4.58,5.79,10.15,1.76,100.0,True
INTC,2007-04-18,12.8313,12.6209,1.67,0.729,2.25,1.37,1.82,1.58,4.3,10.56,12.43,1.036,5.61,9.38,1.68,0.012,8.48,91.64,1.67,breakout,5,13.2315,4.26,4.43,8.24,0.7,100.0,True
INTC,2007-04-19,13.1077,12.9094,1.54,0.882,3.48,1.99,1.54,1.27,6.39,12.54,12.77,1.043,6.81,11.37,1.78,0.0123,10.32,92.24,1.54,breakout,5,13.2652,1.28,3.05,5.96,-1.42,100.0,True
INTC,2007-04-20,13.3181,13.1618,1.19,0.926,2.44,1.22,1.87,1.47,8.31,13.18,15.66,1.05,7.25,12.64,1.83,0.0126,11.91,92.92,1.19,breakout,4,13.2303,-1.31,0.52,4.28,-2.98,86.7,True
INTC,2007-06-15,14.6436,14.2147,3.02,0.978,1.86,0.81,2.71,2.6,11.04,8.41,9.04,0.996,9.61,9.18,2.16,0.0162,9.24,72.51,3.02,breakout,5,14.5228,-2.23,-1.61,8.62,-3.55,93.3,False
INTC,2007-07-12,15.7068,15.2114,3.26,1.0,5.5,3.31,2.24,2.63,5.69,9.29,14.69,1.045,6.52,11.3,2.04,0.0116,7.31,68.23,3.26,breakout,4,15.534,-2.85,-6.37,1.27,-10.74,13.3,False
INTC,2008-05-01,14.2815,14.1159,1.17,0.886,4.51,2.07,1.22,1.33,2.64,5.34,6.2,1.027,3.74,6.58,2.74,0.0145,4.94,68.74,1.17,breakout,5,14.4149,1.07,-2.12,7.98,-5.8,83.3,False
INTC,2008-08-07,14.6925,14.3077,2.69,0.719,5.7,2.09,1.9,2.24,7.34,9.91,15.51,1.031,6.82,10.15,2.72,0.0179,8.04,70.62,2.69,breakout,5,15.0973,2.92,-18.76,3.59,-21.63,46.7,False
INTC,2009-05-04,10.5385,10.3677,1.65,0.867,3.6,1.03,1.26,1.26,9.03,11.07,4.45,0.999,7.87,7.74,3.68,0.0222,7.2,57.02,1.65,fakeout,0,10.0422,-6.96,-4.0,-0.12,-8.9,16.7,False
INTC,2009-07-15,11.5146,11.0425,4.28,0.702,2.6,0.88,3.02,2.71,13.24,9.06,13.81,1.014,9.78,11.31,2.99,0.0191,8.48,73.27,4.28,breakout,5,12.0224,6.04,8.43,8.43,2.49,100.0,True
INTC,2009-07-16,11.8016,11.6039,1.7,0.862,3.51,1.19,1.37,1.12,15.48,8.57,14.62,1.019,11.5,13.65,3.0,0.0292,13.03,74.72,1.7,breakout,5,12.1474,5.3,6.01,6.01,0.46,100.0,True
INTC,2009-07-17,11.9866,11.859,1.08,0.964,2.98,1.01,1.25,1.05,17.14,12.38,18.4,1.023,12.26,14.83,3.05,0.0289,14.95,76.6,1.08,breakout,5,12.2201,3.03,8.56,8.56,-1.09,96.7,True
INTC,2009-07-23,12.4268,12.2992,1.04,0.831,3.03,1.15,2.1,1.65,5.3,21.6,20.99,1.061,9.65,16.36,2.92,0.0213,17.56,81.94,1.04,breakout,5,12.3668,-0.77,0.42,5.07,-4.6,46.7,True
INTC,2010-01-14,13.9079,13.6942,1.56,0.86,2.33,1.2,3.07,3.09,4.27,4.32,8.48,1.026,3.52,6.21,1.95,0.0127,4.19,72.55,1.56,fakeout,0,13.4262,-7.31,-2.06,-1.86,-10.74,0.0,False
INTC,2010-03-16,14.3651,13.9474,2.99,0.964,3.82,2.3,2.17,2.35,5.11,6.33,6.23,1.024,5.25,7.77,1.78,0.0076,5.04,75.29,2.99,breakout,5,14.5335,3.0,5.68,10.04,-0.09,100.0,True
INTC,2010-04-15,15.8075,15.4616,2.24,0.737,2.35,1.65,1.86,1.69,8.56,8.66,8.9,1.028,7.26,10.21,1.74,0.0118,6.32,82.58,2.24,breakout,5,15.6417,-0.95,-9.52,-0.41,-14.06,23.3,False
INTC,2011-04-25,14.7681,14.4652,2.09,0.897,3.1,2.11,1.33,1.24,11.09,9.59,7.71,0.999,8.96,8.9,1.89,0.0264,9.48,81.82,2.09,breakout,5,15.343,4.42,1.34,9.7,-0.18,100.0,True
INTC,2011-04-26,15.1316,14.8152,2.14,0.931,3.2,1.94,1.68,1.52,14.58,11.73,10.52,1.007,10.59,11.38,1.95,0.0267,11.57,83.21,2.14,breakout,5,15.4439,3.34,-2.17,7.06,-2.58,90.0,False
INTC,2011-04-29,15.5826,15.3941,1.22,0.929,2.42,1.27,2.48,1.98,7.88,18.23,14.72,1.036,9.44,13.37,2.07,0.0248,14.95,84.7,1.22,breakout,5,15.7579,1.22,-6.88,3.96,-6.92,53.3,False
INTC,2012-01-20,18.2314,17.9135,1.77,0.907,3.68,2.15,2.06,1.92,2.45,3.86,10.65,1.033,3.67,7.11,1.9,0.0113,3.6,71.53,1.77,breakout,5,18.5203,1.33,1.41,4.58,0.15,100.0,True
INTC,2012-02-17,19.0668,18.809,1.37,0.809,2.48,1.87,1.53,2.14,2.51,2.36,4.58,1.023,2.36,4.69,1.52,0.0076,2.37,66.73,1.37,fakeout,1,18.6892,-1.75,3.69,3.69,-3.03,60.0,True
INTC,2013-04-22,16.5378,16.227,1.92,0.898,2.58,1.19,1.25,0.94,7.02,8.49,7.27,1.014,4.7,6.14,2.14,0.017,7.21,66.14,1.92,breakout,5,16.9975,3.85,11.88,11.88,2.19,100.0,True
INTC,2013-04-23,16.8992,16.5812,1.92,0.865,2.22,0.97,1.46,1.07,6.66,7.49,10.54,1.02,6.12,8.24,2.12,0.0175,8.04,75.95,1.92,breakout,5,17.0799,2.44,6.64,9.49,0.0,100.0,True
INTC,2013-11-21,18.7623,18.4946,1.45,0.922,3.05,2.29,1.4,1.76,3.44,4.86,7.09,1.018,3.35,5.2,1.45,0.0065,4.08,73.91,1.45,fakeout,0,17.7004,-5.51,1.43,2.89,-6.66,46.7,True
INTC,2014-01-14,19.7142,19.3647,1.8,0.938,2.45,1.85,2.59,2.73,3.6,2.55,9.14,1.025,3.47,6.1,1.53,0.0073,2.98,69.77,1.8,fakeout,2,19.329,-4.53,-5.71,0.6,-10.43,6.7,False
INTC,2014-04-03,19.8271,19.5644,1.34,0.844,1.21,0.66,1.46,1.22,4.35,3.85,7.23,1.022,3.5,5.82,1.76,0.009,4.32,81.52,1.34,breakout,5,19.9653,0.08,-1.39,2.39,-1.39,96.7,False
INTC,2014-05-30,20.6866,20.4503,1.16,1.0,1.43,1.2,1.72,1.87,4.47,5.04,4.18,0.998,3.84,3.64,1.09,0.0081,4.47,71.43,1.16,breakout,5,20.9516,3.11,15.26,15.26,-0.22,100.0,True
INTC,2014-06-03,20.944,20.7093,1.13,0.931,2.1,1.9,1.37,1.41,3.56,6.22,5.69,1.007,4.04,4.79,1.17,0.0061,5.78,72.49,1.13,breakout,5,21.1378,2.1,25.27,25.27,-0.22,100.0,True
INTC,2014-06-06,21.3302,21.0197,1.48,0.917,1.7,1.48,1.42,1.37,3.11,7.72,6.95,1.021,4.14,6.31,1.15,0.007,5.96,93.68,1.48,breakout,5,21.4907,6.03,20.91,23.0,-0.92,100.0,True
INTC,2014-07-16,26.2368,24.0788,8.96,0.941,4.42,3.5,3.95,4.66,12.17,11.85,15.69,1.04,11.23,15.64,1.66,0.0058,3.92,89.68,8.96,breakout,5,25.8582,-0.43,1.07,2.12,-5.29,100.0,True
INTC,2014-11-20,27.5819,26.7763,3.01,0.99,5.48,3.25,1.76,2.58,6.74,6.3,10.69,1.026,6.27,9.02,1.93,0.0084,5.29,71.14,3.01,breakout,5,27.9747,3.62,-1.86,4.78,-1.86,100.0,False
INTC,2015-10-22,26.9966,26.722,1.03,0.89,2.65,1.19,1.21,1.15,5.04,5.78,20.79,1.067,4.91,11.93,2.23,0.0108,9.3,85.17,1.03,breakout,4,27.1065,-1.08,2.29,2.72,-6.03,66.7,True
INTC,2015-10-23,27.389,27.0751,1.16,0.794,1.81,0.78,1.29,1.21,5.63,8.59,21.14,1.067,5.83,12.92,2.15,0.0139,10.46,84.62,1.16,fakeout,2,26.9433,-2.98,0.96,1.25,-7.38,43.3,True
INTC,2016-03-18,26.0548,25.6482,1.59,0.984,1.93,1.06,2.08,2.39,2.9,6.69,13.83,1.044,4.49,9.11,2.05,0.0095,6.49,84.26,1.59,fakeout,2,25.5828,-2.39,-6.33,0.09,-7.34,20.0,False
INTC,2016-07-12,28.0972,27.7434,1.28,0.939,1.4,0.79,1.29,1.13,6.92,13.74,8.61,1.015,6.97,8.63,2.01,0.016,11.62,67.56,1.28,breakout,5,28.2227,0.6,2.08,2.15,-1.92,96.7,True
INTC,2016-07-20,28.7004,28.3867,1.1,0.724,2.44,1.93,1.84,1.79,1.94,8.25,10.43,1.05,3.46,8.65,1.46,0.0083,8.18,93.72,1.1,fakeout,0,27.9107,-2.41,1.32,1.32,-3.98,36.7,True
INTC,2016-12-13,30.043,29.4634,1.97,0.906,2.61,1.39,1.81,1.72,5.99,4.22,6.73,1.005,5.15,5.66,1.7,0.0145,6.87,62.27,1.97,breakout,5,30.0022,1.11,3.21,3.21,-1.44,100.0,True
INTC,2017-08-01,30.1099,29.704,1.37,0.907,2.37,1.91,1.69,1.7,4.85,5.27,8.64,1.013,4.38,5.72,1.27,0.0045,4.43,84.54,1.37,breakout,5,30.3771,0.92,0.7,1.42,-3.96,50.0,True
INTC,2017-10-02,32.5808,31.8381,2.33,0.95,2.59,2.02,1.81,1.59,5.06,5.51,11.26,1.038,4.45,8.45,1.4,0.0043,3.82,94.03,2.33,breakout,5,33.0048,2.1,17.88,20.65,0.38,100.0,True
INTC,2017-11-01,38.9818,38.2224,1.99,1.0,2.4,1.23,1.74,1.35,14.54,16.05,18.73,1.054,11.5,17.5,1.99,0.023,13.27,95.63,1.99,breakout,5,39.1322,0.57,-6.84,0.83,-7.22,33.3,False
INTC,2018-01-26,42.042,39.9936,5.12,0.966,4.05,2.1,2.43,2.82,11.74,15.37,8.61,0.99,12.26,11.16,2.46,0.0133,7.83,72.47,5.12,breakout,4,40.415,-7.85,3.57,4.92,-14.06,53.3,True
INTC,2019-10-25,49.5303,46.5564,6.39,0.944,4.76,2.94,3.49,3.5,9.93,8.39,11.19,1.014,8.55,10.07,2.21,0.0123,3.61,74.5,6.39,breakout,5,49.6075,0.09,0.68,4.9,-0.23,100.0,True
INTC,2020-01-22,55.3336,54.0281,2.42,0.936,3.0,2.04,1.49,1.46,5.55,6.45,6.41,1.01,5.62,6.67,1.67,0.0102,4.35,66.29,2.42,breakout,5,58.4157,5.74,-8.75,9.15,-11.06,73.3,False
INTC,2020-01-24,60.3968,56.1981,7.47,0.71,4.13,2.55,4.01,3.69,14.77,15.46,15.25,1.016,13.73,15.6,2.03,0.0131,7.24,82.57,7.47,breakout,5,58.1704,-6.63,-25.37,-0.99,-25.37,63.3,False
INTC,2020-05-20,56.2501,55.0743,2.13,0.842,3.91,1.44,1.21,1.57,9.28,6.62,5.58,1.005,6.61,7.11,3.09,0.0173,8.99,61.64,2.13,breakout,4,55.5975,-2.22,-6.29,1.97,-8.87,43.3,False
INTC,2021-01-21,56.4654,54.4675,3.67,0.74,9.17,2.81,2.06,1.77,9.68,22.23,34.73,1.077,13.53,22.23,3.84,0.0277,16.09,86.76,3.67,fakeout,0,50.0776,-10.23,-2.16,1.78,-14.2,50.0,False
INTC,2022-03-24,48.2405,46.6985,3.3,0.99,5.93,2.17,1.29,1.5,9.5,10.63,10.49,0.989,10.54,9.35,2.94,0.0212,10.67,65.42,3.3,breakout,4,47.9564,-3.99,-13.5,1.22,-15.56,13.3,False
INTC,2022-11-10,28.6969,27.9158,2.8,0.941,3.97,1.08,1.4,1.29,10.12,14.82,14.16,1.042,7.33,11.79,4.06,0.0435,10.65,64.81,2.8,breakout,5,29.1038,0.44,-12.33,3.19,-12.74,43.3,False
INTC,2023-03-29,30.7644,30.2569,1.68,0.826,6.76,1.81,1.79,1.68,12.05,10.95,24.44,1.064,8.31,15.25,3.78,0.0267,10.6,75.2,1.68,breakout,5,31.9317,4.16,-8.06,5.01,-8.38,56.7,False
INTC,2023-06-12,32.4094,31.7892,1.95,0.881,5.87,1.36,1.34,1.07,10.75,14.03,14.23,1.023,7.32,9.75,4.05,0.032,15.69,60.71,1.95,breakout,5,34.6301,5.84,3.9,9.98,-3.69,93.3,True
INTC,2023-09-07,37.5519,36.7946,2.06,0.899,4.16,1.35,1.88,1.93,10.57,12.36,11.38,1.005,9.8,10.35,2.94,0.0222,13.25,81.53,2.06,breakout,5,37.9336,1.28,-6.57,1.78,-11.39,23.3,False
INTC,2023-11-14,38.8892,38.4747,1.08,0.944,3.6,1.73,1.26,1.3,1.65,8.33,9.65,1.046,4.07,8.86,2.9,0.0173,8.85,81.44,1.08,breakout,5,42.6587,10.73,27.86,28.8,3.04,100.0,True
INTC,2023-11-15,40.0733,38.9681,2.84,0.817,3.1,1.42,1.32,1.34,7.09,9.26,14.32,1.051,6.39,11.78,2.88,0.0183,8.2,85.56,2.84,breakout,5,43.2626,7.54,23.74,24.99,1.63,100.0,True
INTC,2023-11-16,42.7771,40.3003,6.15,0.981,5.95,2.69,2.39,2.4,14.68,15.36,21.93,1.055,12.56,18.8,2.52,0.0192,9.34,85.21,6.15,breakout,5,43.383,1.41,10.27,17.09,-4.8,100.0,True
INTC,2024-07-08,33.7757,32.1361,5.1,0.921,3.74,1.91,2.0,2.05,9.75,9.33,11.74,1.007,9.77,10.58,2.29,0.0119,6.09,79.7,5.1,breakout,5,34.1653,1.38,-36.29,2.59,-43.78,36.7,False
INTC,2024-11-06,25.05,24.66,1.58,0.935,4.27,1.08,1.79,1.54,12.33,13.97,6.78,0.988,11.0,9.67,3.74,0.0348,8.42,65.37,1.58,breakout,4,25.312,-0.52,-23.91,4.71,-23.91,23.3,False
INTC,2024-11-07,26.23,25.12,4.42,0.874,4.54,1.14,1.56,1.22,21.89,17.41,12.96,0.999,14.67,14.58,3.83,0.0399,13.92,68.52,4.42,fakeout,1,25.072,-4.57,-25.58,-0.11,-27.34,3.3,False
INTC,2025-02-18,27.39,25.19,8.73,0.948,11.17,2.01,3.23,2.44,38.54,41.33,27.45,1.018,31.84,34.26,4.84,0.0375,23.4,83.61,8.73,fakeout,2,24.788,-16.06,-19.5,-4.75,-27.78,13.3,False
INTC,2025-09-25,33.99,32.38,4.97,0.914,8.94,2.04,2.3,1.99,11.19,38.11,36.78,1.08,24.46,34.42,4.76,0.0771,24.51,80.96,4.97,breakout,5,35.354,9.74,9.56,22.18,-1.29,100.0,True
INTC,2025-12-02,43.47,42.48,2.33,0.942,8.35,1.71,1.8,2.11,21.46,25.24,10.05,0.96,20.33,15.47,4.47,0.0405,17.71,66.65,2.33,fakeout,1,41.294,-6.83,11.16,12.08,-17.07,23.3,True
INTC,2026-01-09,45.55,44.57,2.2,0.957,9.13,1.97,2.38,2.56,15.67,25.97,11.7,0.995,18.08,17.43,4.38,0.032,21.12,82.08,2.2,breakout,4,47.07,3.1,1.25,19.25,-6.72,83.3,True
INTC,2026-01-21,54.25,50.39,7.66,0.962,7.85,1.27,2.44,1.65,14.72,35.49,47.34,1.122,19.69,34.26,5.58,0.0493,21.09,81.03,7.66,fakeout,1,46.918,-10.08,-15.3,0.13,-21.68,6.7,False
